course_id,course_name,course_overview_raw,course_url,credits,discovery_method,discovery_source_url,display_course_code,http_status,in_canonical_workbooks_before,in_database_before,page_title,prerequisite_status,prerequisite_text_raw,reconciliation,seed,status,subject_category,validation_notes,validation_status
CIVL1580,,,https://www.bcit.ca/courses/construction-materials-testing-fundamentals-civl-1580/,,program_matrix_link,https://www.bcit.ca/programs/civil-technology-certificate-part-time-5430cert/,CIVL 1580,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
CIVL2121,,,https://www.bcit.ca/courses/stress-analysis-1-civl-2121/,,program_matrix_link,https://www.bcit.ca/programs/civil-technology-certificate-part-time-5430cert/,CIVL 2121,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
CIVL2124,,,https://www.bcit.ca/courses/asphalt-technology-civl-2124/,,program_matrix_link,https://www.bcit.ca/programs/civil-technology-certificate-part-time-5430cert/,CIVL 2124,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
CIVL2170,,,https://www.bcit.ca/courses/intro-to-structural-design-civl-2170/,,program_matrix_link,https://www.bcit.ca/programs/civil-technology-certificate-part-time-5430cert/,CIVL 2170,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
CIVL3140,,,https://www.bcit.ca/courses/soil-mechanics-2-civl-3140/,,program_matrix_link,https://www.bcit.ca/programs/civil-technology-certificate-part-time-5430cert/,CIVL 3140,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
CIVL3171,,,https://www.bcit.ca/courses/wood-design-civl-3171/,,program_matrix_link,https://www.bcit.ca/programs/civil-technology-certificate-part-time-5430cert/,CIVL 3171,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
CIVL3172,,,https://www.bcit.ca/courses/steel-design-civl-3172/,,program_matrix_link,https://www.bcit.ca/programs/civil-technology-certificate-part-time-5430cert/,CIVL 3172,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
CIVL3173,,,https://www.bcit.ca/courses/introduction-to-reinforced-concrete-design-civl-3173/,,program_matrix_link,https://www.bcit.ca/programs/civil-technology-certificate-part-time-5430cert/,CIVL 3173,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMM0015,,,https://www.bcit.ca/courses/english-competency-assessment-comm-0015/,,program_matrix_link,https://www.bcit.ca/programs/business-fundamentals-associate-certificate-full-time-7985acert/,COMM 0015,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMM0033,,,https://www.bcit.ca/courses/english-speaking-and-listening-assessment-comm-0033/,,program_matrix_link,https://www.bcit.ca/programs/business-fundamentals-associate-certificate-full-time-7985acert/,COMM 0033,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMM1009,,,https://www.bcit.ca/courses/technical-writing-definitions-instructions-and-process-descriptions-comm-1009/,,program_matrix_link,https://www.bcit.ca/programs/technical-writing-associate-certificate-part-time-6425acert/,COMM 1009,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMM1100,,,https://www.bcit.ca/courses/business-communication-1-comm-1100/,,program_matrix_link,https://www.bcit.ca/programs/financial-planning-diploma-part-time-6055pdipma/,COMM 1100,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMM1103,,,https://www.bcit.ca/courses/introduction-to-business-and-technical-communication-comm-1103/,,program_matrix_link,https://www.bcit.ca/programs/tourism-and-hospitality-associate-certificate-part-time-6590acert/,COMM 1103,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMM1106,,,https://www.bcit.ca/courses/introduction-to-business-and-technical-communication-with-language-development-component-comm-1106/,,program_matrix_link,https://www.bcit.ca/programs/medical-office-assistant-associate-certificate-part-time-6630acert/,COMM 1106,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMM1108,,,https://www.bcit.ca/courses/introduction-to-business-communication-for-the-construction-professional-comm-1108/,,program_matrix_link,https://www.bcit.ca/programs/essential-technical-skills-for-architecture-construction-and-engineering-certificate-part-time-6090cert/,COMM 1108,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMM1111,,,https://www.bcit.ca/courses/introduction-to-workplace-communication-comm-1111/,,program_matrix_link,https://www.bcit.ca/programs/business-management-advanced-diploma-advanced-diploma-full-time-part-time-5312advdip/,COMM 1111,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMM1117,,,https://www.bcit.ca/courses/introduction-to-intercultural-business-communication-and-workplace-diversity-comm-1117/,,program_matrix_link,https://www.bcit.ca/programs/global-business-studies-associate-certificate-part-time-6225acert/,COMM 1117,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMM1120,,,https://www.bcit.ca/courses/communication-1-comm-1120/,,program_matrix_link,https://www.bcit.ca/programs/residential-interiors-diploma-part-time-6140dipma/,COMM 1120,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMM1260,,,https://www.bcit.ca/courses/designing-and-writing-online-help-comm-1260/,,program_matrix_link,https://www.bcit.ca/programs/technical-writing-associate-certificate-part-time-6425acert/,COMM 1260,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMM2002,,,https://www.bcit.ca/courses/business-and-technical-correspondence-with-language-development-component-comm-2002/,,program_matrix_link,https://www.bcit.ca/programs/financial-planning-diploma-part-time-6055pdipma/,COMM 2002,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMM2003,,,https://www.bcit.ca/courses/business-and-technical-reports-with-language-development-component-comm-2003/,,program_matrix_link,https://www.bcit.ca/programs/financial-planning-diploma-part-time-6055pdipma/,COMM 2003,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMM2200,,,https://www.bcit.ca/courses/business-communication-2-comm-2200/,,program_matrix_link,https://www.bcit.ca/programs/financial-planning-diploma-part-time-6055pdipma/,COMM 2200,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMM2202,,,https://www.bcit.ca/courses/business-and-technical-correspondence-comm-2202/,,program_matrix_link,https://www.bcit.ca/programs/media-techniques-for-business-certificate-part-time-6450mcert/,COMM 2202,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMM2203,,,https://www.bcit.ca/courses/business-and-technical-reports-comm-2203/,,program_matrix_link,https://www.bcit.ca/programs/quality-and-process-management-certificate-part-time-6945cert/,COMM 2203,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMM2206,,,https://www.bcit.ca/courses/writing-for-the-computer-industry-comm-2206/,,program_matrix_link,https://www.bcit.ca/programs/technical-writing-associate-certificate-part-time-6425acert/,COMM 2206,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMM2207,,,https://www.bcit.ca/courses/single-sourcing-for-technical-writers-comm-2207/,,program_matrix_link,https://www.bcit.ca/programs/technical-writing-associate-certificate-part-time-6425acert/,COMM 2207,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMM2210,,,https://www.bcit.ca/courses/industry-project-for-technical-writers-comm-2210/,,program_matrix_link,https://www.bcit.ca/programs/technical-writing-associate-certificate-part-time-6425acert/,COMM 2210,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMM2216,,,https://www.bcit.ca/courses/business-communications-2-comm-2216/,,program_matrix_link,https://www.bcit.ca/programs/computer-systems-certificate-part-time-5500cert/,COMM 2216,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMM2320,,,https://www.bcit.ca/courses/communication-2-comm-2320/,,program_matrix_link,https://www.bcit.ca/programs/residential-interiors-diploma-part-time-6140dipma/,COMM 2320,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMM3111,,,https://www.bcit.ca/courses/managerial-communication-comm-3111/,,program_matrix_link,https://www.bcit.ca/programs/business-management-advanced-diploma-advanced-diploma-full-time-part-time-5312advdip/,COMM 3111,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMM7100,,,https://www.bcit.ca/courses/intercultural-communication-competency-and-diversity-awareness-for-professionals-comm-7100/,,program_matrix_link,https://www.bcit.ca/programs/specialty-nursing-perioperative-bachelor-of-science-in-nursing-part-time-810hbsn/,COMM 7100,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMM7200,,,https://www.bcit.ca/courses/report-writing-and-workplace-communication-for-forensic-investigation-comm-7200/,,program_matrix_link,https://www.bcit.ca/programs/forensic-investigation-forensic-science-option-bachelor-of-technology-part-time-847bbtech/,COMM 7200,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMM7500,,,https://www.bcit.ca/courses/critical-analysis-for-environmental-engineering-projects-comm-7500/,,program_matrix_link,https://www.bcit.ca/programs/environmental-engineering-bachelor-of-technology-full-time-part-time-8120btech/,COMM 7500,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMM8510,,,https://www.bcit.ca/courses/laboratory-report-writing-comm-8510/,,program_matrix_link,https://www.bcit.ca/programs/environmental-engineering-bachelor-of-technology-full-time-part-time-8120btech/,COMM 8510,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMM8590,,,https://www.bcit.ca/courses/capstone-project-writing-comm-8590/,,program_matrix_link,https://www.bcit.ca/programs/environmental-engineering-bachelor-of-technology-full-time-part-time-8120btech/,COMM 8590,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMM9000,,,https://www.bcit.ca/courses/applied-communication-for-building-engineers-comm-9000/,,program_matrix_link,https://www.bcit.ca/programs/building-energy-modelling-graduate-certificate-part-time-a200grcert/,COMM 9000,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP2156,,,https://www.bcit.ca/courses/introduction-to-microsoft-power-bi-comp-2156/,,program_matrix_link,https://www.bcit.ca/programs/data-visualization-with-ms-power-bi-microcredential-part-time-0842cm/,COMP 2156,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP2362,,,https://www.bcit.ca/courses/microsoft-excel-advanced-comp-2362/,,program_matrix_link,https://www.bcit.ca/programs/computer-systems-diploma-part-time-5500pdiplt/,COMP 2362,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP2510,,,https://www.bcit.ca/courses/procedural-programming-comp-2510/,,program_matrix_link,https://www.bcit.ca/programs/computer-systems-certificate-part-time-5500cert/,COMP 2510,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP2629,,,https://www.bcit.ca/courses/enterprise-networking-fundamentals-comp-2629/,,program_matrix_link,https://www.bcit.ca/programs/computer-systems-diploma-part-time-5500pdiplt/,COMP 2629,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP2767,,,https://www.bcit.ca/courses/linux-administration-comp-2767/,,program_matrix_link,https://www.bcit.ca/programs/applied-network-administration-and-design-associate-certificate-part-time-5515acert/,COMP 2767,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP2768,,,https://www.bcit.ca/courses/introduction-to-linux-part-2-administration-comp-2768/,,program_matrix_link,https://www.bcit.ca/programs/computer-systems-diploma-part-time-5500pdiplt/,COMP 2768,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP2836,,,https://www.bcit.ca/courses/agile-team-leadership-with-ai-comp-2836/,,program_matrix_link,https://www.bcit.ca/programs/computer-systems-diploma-part-time-5500pdiplt/,COMP 2836,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP3015,,,https://www.bcit.ca/courses/web-application-development-with-php-comp-3015/,,program_matrix_link,https://www.bcit.ca/programs/web-and-mobile-application-development-associate-certificate-part-time-6465acert/,COMP 3015,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP3102,,,https://www.bcit.ca/courses/front-end-web-development-with-react-js-comp-3013/,,program_matrix_link,https://www.bcit.ca/programs/introduction-to-full-stack-web-development-microcredential-part-time-0840cm/,COMP 3102,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP3156,,,https://www.bcit.ca/courses/ms-power-bi-optimization-comp-3156/,,program_matrix_link,https://www.bcit.ca/programs/data-visualization-with-ms-power-bi-microcredential-part-time-0842cm/,COMP 3156,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP3157,,,https://www.bcit.ca/courses/ms-power-bi-advanced-data-visualization-comp-3157/,,program_matrix_link,https://www.bcit.ca/programs/data-visualization-with-ms-power-bi-microcredential-part-time-0842cm/,COMP 3157,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP3602,,,https://www.bcit.ca/courses/application-development-with-c-comp-3602/,,program_matrix_link,https://www.bcit.ca/programs/web-and-mobile-application-development-associate-certificate-part-time-6465acert/,COMP 3602,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP3617,,,https://www.bcit.ca/courses/android-and-mobile-applications-in-java-comp-3617/,,program_matrix_link,https://www.bcit.ca/programs/web-and-mobile-application-development-associate-certificate-part-time-6465acert/,COMP 3617,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP3678,,,https://www.bcit.ca/courses/sql-server-development-comp-3678/,,program_matrix_link,https://www.bcit.ca/programs/computer-systems-diploma-part-time-5500pdiplt/,COMP 3678,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP3682,,,https://www.bcit.ca/courses/microsoft-cloud-server-administration-comp-3682/,,program_matrix_link,https://www.bcit.ca/programs/computer-systems-diploma-part-time-5500pdiplt/,COMP 3682,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP3912,,,https://www.bcit.ca/courses/ios-mobile-application-development-comp-3912/,,program_matrix_link,https://www.bcit.ca/programs/applied-software-development-asd-associate-certificate-part-time-6958acert/,COMP 3912,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP3925,,,https://www.bcit.ca/courses/computer-projects-practicum-1-comp-3925/,,program_matrix_link,https://www.bcit.ca/programs/computer-systems-diploma-part-time-5500pdiplt/,COMP 3925,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP4601,,,https://www.bcit.ca/courses/advanced-java-web-application-development-comp-4601/,,program_matrix_link,https://www.bcit.ca/programs/web-and-mobile-application-development-associate-certificate-part-time-6465acert/,COMP 4601,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP4602,,,https://www.bcit.ca/courses/advanced-net-web-app-development-comp-4602/,,program_matrix_link,https://www.bcit.ca/programs/web-and-mobile-application-development-associate-certificate-part-time-6465acert/,COMP 4602,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP4669,,,https://www.bcit.ca/courses/advanced-web-applications-with-php-comp-4669/,,program_matrix_link,https://www.bcit.ca/programs/web-and-mobile-application-development-associate-certificate-part-time-6465acert/,COMP 4669,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP4704,,,https://www.bcit.ca/courses/applied-network-security-comp-4704/,,program_matrix_link,https://www.bcit.ca/programs/applied-network-administration-and-design-associate-certificate-part-time-5515acert/,COMP 4704,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP4737,,,https://www.bcit.ca/courses/introduction-to-operating-systems-for-cst-comp-4737/,,program_matrix_link,https://www.bcit.ca/programs/computer-systems-diploma-part-time-5500pdiplt/,COMP 4737,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP4912,,,https://www.bcit.ca/courses/applied-virtual-networks-comp-4912/,,program_matrix_link,https://www.bcit.ca/programs/applied-network-administration-and-design-associate-certificate-part-time-5515acert/,COMP 4912,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP7005,,,https://www.bcit.ca/courses/computer-networks-and-protocols-comp-7005/,,program_matrix_link,https://www.bcit.ca/programs/applied-computer-science-wireless-and-mobile-applications-development-option-bachelor-of-science-part-time-867fbsc/,COMP 7005,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP7006,,,https://www.bcit.ca/courses/network-security-administration-1-comp-7006/,,program_matrix_link,https://www.bcit.ca/programs/applied-computer-science-network-security-administration-option-bachelor-of-science-part-time-867ebsc/,COMP 7006,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP7022,,,https://www.bcit.ca/courses/foundations-of-human-computer-interaction-comp-7022/,,program_matrix_link,https://www.bcit.ca/programs/applied-computer-science-wireless-and-mobile-applications-development-option-bachelor-of-science-part-time-867fbsc/,COMP 7022,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP7071,,,https://www.bcit.ca/courses/database-applications-development-and-optimization-comp-7071/,,program_matrix_link,https://www.bcit.ca/programs/applied-computer-science-wireless-and-mobile-applications-development-option-bachelor-of-science-part-time-867fbsc/,COMP 7071,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP7171,,,https://www.bcit.ca/courses/data-center-design-comp-7171/,,program_matrix_link,https://www.bcit.ca/programs/applied-computer-science-wireless-and-mobile-applications-development-option-bachelor-of-science-part-time-867fbsc/,COMP 7171,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP7401,,,https://www.bcit.ca/courses/topics-in-computer-programming-mobile-graphics-comp-7401/,,program_matrix_link,https://www.bcit.ca/programs/applied-computer-science-wireless-and-mobile-applications-development-option-bachelor-of-science-part-time-867fbsc/,COMP 7401,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP7402,,,https://www.bcit.ca/courses/topics-in-computer-programming-cryptology-comp-7402/,,program_matrix_link,https://www.bcit.ca/programs/applied-computer-science-wireless-and-mobile-applications-development-option-bachelor-of-science-part-time-867fbsc/,COMP 7402,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP7404,,,https://www.bcit.ca/courses/topics-in-computer-programming-artificial-intelligence-comp-7404/,,program_matrix_link,https://www.bcit.ca/programs/applied-computer-science-wireless-and-mobile-applications-development-option-bachelor-of-science-part-time-867fbsc/,COMP 7404,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP7611,,,https://www.bcit.ca/courses/selected-topics-in-computer-systems-data-mining-comp-7611/,,program_matrix_link,https://www.bcit.ca/programs/applied-computer-science-wireless-and-mobile-applications-development-option-bachelor-of-science-part-time-867fbsc/,COMP 7611,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP7881,,,https://www.bcit.ca/courses/advanced-topics-software-engineering-comp-7881/,,program_matrix_link,https://www.bcit.ca/programs/applied-computer-science-wireless-and-mobile-applications-development-option-bachelor-of-science-part-time-867fbsc/,COMP 7881,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP7990,,,https://www.bcit.ca/courses/cooperative-education-workterm-1-comp-7990/,,program_matrix_link,https://www.bcit.ca/programs/applied-computer-science-network-security-applications-development-option-bachelor-of-science-full-time-part-time-867bbsc/,COMP 7990,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP8006,,,https://www.bcit.ca/courses/network-security-administration-2-comp-8006/,,program_matrix_link,https://www.bcit.ca/programs/applied-computer-science-network-security-administration-option-bachelor-of-science-part-time-867ebsc/,COMP 8006,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP8022,,,https://www.bcit.ca/courses/multimodal-interfaces-comp-8022/,,program_matrix_link,https://www.bcit.ca/programs/applied-computer-science-wireless-and-mobile-applications-development-option-bachelor-of-science-part-time-867fbsc/,COMP 8022,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP8031,,,https://www.bcit.ca/courses/interactive-and-responsive-mobile-applications-comp-8031/,,program_matrix_link,https://www.bcit.ca/programs/applied-computer-science-wireless-and-mobile-applications-development-option-bachelor-of-science-part-time-867fbsc/,COMP 8031,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP8042,,,https://www.bcit.ca/courses/advanced-algorithms-and-data-structures-design-and-analysis-comp-8042/,,program_matrix_link,https://www.bcit.ca/programs/applied-computer-science-wireless-and-mobile-applications-development-option-bachelor-of-science-part-time-867fbsc/,COMP 8042,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP8071,,,https://www.bcit.ca/courses/data-warehousing-comp-8071/,,program_matrix_link,https://www.bcit.ca/programs/applied-computer-science-wireless-and-mobile-applications-development-option-bachelor-of-science-part-time-867fbsc/,COMP 8071,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP8082,,,https://www.bcit.ca/courses/project-management-comp-8082/,,program_matrix_link,https://www.bcit.ca/programs/applied-computer-science-wireless-and-mobile-applications-development-option-bachelor-of-science-part-time-867fbsc/,COMP 8082,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP8505,,,https://www.bcit.ca/courses/special-topics-in-network-and-security-development-comp-8505/,,program_matrix_link,https://www.bcit.ca/programs/applied-computer-science-wireless-and-mobile-applications-development-option-bachelor-of-science-part-time-867fbsc/,COMP 8505,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP8506,,,https://www.bcit.ca/courses/special-topics-in-network-design-and-implementation-comp-8506/,,program_matrix_link,https://www.bcit.ca/programs/applied-computer-science-network-security-administration-option-bachelor-of-science-part-time-867ebsc/,COMP 8506,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP8510,,,https://www.bcit.ca/courses/applied-natural-language-processing-comp-8510/,,program_matrix_link,https://www.bcit.ca/programs/applied-computer-science-wireless-and-mobile-applications-development-option-bachelor-of-science-part-time-867fbsc/,COMP 8510,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP8522,,,https://www.bcit.ca/courses/adaptive-user-interfaces-comp-8522/,,program_matrix_link,https://www.bcit.ca/programs/applied-computer-science-wireless-and-mobile-applications-development-option-bachelor-of-science-part-time-867fbsc/,COMP 8522,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP8531,,,https://www.bcit.ca/courses/robust-and-trustworthy-mobile-applications-comp-8531/,,program_matrix_link,https://www.bcit.ca/programs/applied-computer-science-wireless-and-mobile-applications-development-option-bachelor-of-science-part-time-867fbsc/,COMP 8531,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP8571,,,https://www.bcit.ca/courses/selected-topics-in-database-comp-8571/,,program_matrix_link,https://www.bcit.ca/programs/applied-computer-science-network-security-administration-option-bachelor-of-science-part-time-867ebsc/,COMP 8571,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP8900,,,https://www.bcit.ca/courses/major-project-2-comp-8900/,,program_matrix_link,https://www.bcit.ca/programs/applied-computer-science-wireless-and-mobile-applications-development-option-bachelor-of-science-part-time-867fbsc/,COMP 8900,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP8990,,,https://www.bcit.ca/courses/cooperative-education-workterm-2-comp-8990/,,program_matrix_link,https://www.bcit.ca/programs/applied-computer-science-network-security-applications-development-option-bachelor-of-science-full-time-part-time-867bbsc/,COMP 8990,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
COMP9190,,,https://www.bcit.ca/courses/application-area-directed-studies-comp-9190/,,program_matrix_link,https://www.bcit.ca/programs/applied-computing-master-of-science-full-time-m600msc/,COMP 9190,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
CORP2000,,,https://www.bcit.ca/courses/capstone-leadership-in-action-corp-2000/,,program_matrix_link,https://www.bcit.ca/programs/fire-service-industry-leadership-certificate-part-time-6285cert/,CORP 2000,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
