program_id,source_url,source_title,credential,format,domestic_only,intake_start,application_status,campus,matched
5085ACERT,https://www.bcit.ca/programs/project-management-associate-certificate-part-time-5085acert/,Project Management,Associate Certificate,Part-time,false,Apr 2027,Open,Blended: Burnaby/Downtown,true
7100DIPLT,https://www.bcit.ca/programs/prosthetics-and-orthotics-diploma-full-time-7100diplt/,Prosthetics and Orthotics,Diploma,Full-time,false,Sep 2026,Closed,Burnaby Campus,true
6945CERT,https://www.bcit.ca/programs/quality-and-process-management-certificate-part-time-6945cert/,Quality and Process Management,Certificate,Part-time,false,Sep 2026,Closed,Blended: Burnaby/Downtown,true
6945CERT,https://www.bcit.ca/programs/quality-and-process-management-certificate-part-time-6945cert/,Quality and Process Management,Certificate,Part-time,false,Jan 2027,Open,Blended: Burnaby/Downtown,true
6945CERT,https://www.bcit.ca/programs/quality-and-process-management-certificate-part-time-6945cert/,Quality and Process Management,Certificate,Part-time,false,Apr 2027,Open,Blended: Burnaby/Downtown,true
8650BSC,https://www.bcit.ca/programs/radiation-therapy-bachelor-of-science-full-time-8650bsc/,Radiation Therapy,Bachelor of Science,Full-time,false,Sep 2026,Closed,Burnaby Campus,true
6125ACERT,https://www.bcit.ca/programs/radio-arts-and-entertainment-associate-certificate-part-time-6125acert/,Radio Arts and Entertainment,Associate Certificate,Part-time,false,Sep 2026,Closed,Burnaby/Downtown,true
6125ACERT,https://www.bcit.ca/programs/radio-arts-and-entertainment-associate-certificate-part-time-6125acert/,Radio Arts and Entertainment,Associate Certificate,Part-time,false,Jan 2027,Open,Burnaby/Downtown,true
6125ACERT,https://www.bcit.ca/programs/radio-arts-and-entertainment-associate-certificate-part-time-6125acert/,Radio Arts and Entertainment,Associate Certificate,Part-time,false,Apr 2027,Open,Burnaby/Downtown,true
6110DIPMA,https://www.bcit.ca/programs/radio-arts-and-entertainment-diploma-full-time-6110dipma/,Radio Arts and Entertainment,Diploma,Full-time,false,Sep 2026,Closed,Burnaby Campus,true
1685ACERT,https://www.bcit.ca/programs/railway-conductor-and-operations-associate-certificate-part-time-1685acert/,Railway Conductor and Operations,Associate Certificate,Part-time,false,Sep 2026,Closed,Annacis Island Campus,true
1685ACERT,https://www.bcit.ca/programs/railway-conductor-and-operations-associate-certificate-part-time-1685acert/,Railway Conductor and Operations,Associate Certificate,Part-time,false,Jan 2027,Open,Annacis Island Campus,true
1685ACERT,https://www.bcit.ca/programs/railway-conductor-and-operations-associate-certificate-part-time-1685acert/,Railway Conductor and Operations,Associate Certificate,Part-time,false,Apr 2027,Open,Annacis Island Campus,true
2425CERT,https://www.bcit.ca/programs/refrigeration-and-air-conditioning-mechanic-foundation-certificate-full-time-2425cert/,Refrigeration and Air Conditioning Mechanic,Certificate,Full-time,false,Ongoing intake,Waitlisting,Burnaby Campus,true
6185ADCERT,https://www.bcit.ca/programs/renewable-energy-electrical-systems-installation-and-maintenance-advanced-certificate-part-time-6185adcert/,Renewable Energy Electrical Systems Installation and Maintenance,Advanced Certificate,Part-time,false,Sep 2026,Closed,Burnaby Campus,true
6185ADCERT,https://www.bcit.ca/programs/renewable-energy-electrical-systems-installation-and-maintenance-advanced-certificate-part-time-6185adcert/,Renewable Energy Electrical Systems Installation and Maintenance,Advanced Certificate,Part-time,false,Jan 2027,Open,Burnaby Campus,true
6185ADCERT,https://www.bcit.ca/programs/renewable-energy-electrical-systems-installation-and-maintenance-advanced-certificate-part-time-6185adcert/,Renewable Energy Electrical Systems Installation and Maintenance,Advanced Certificate,Part-time - Domestic Only,true,Apr 2027,Open,Burnaby Campus,true
6140DIPMA,https://www.bcit.ca/programs/residential-interiors-diploma-part-time-6140dipma/,Residential Interiors,Diploma,Part-time,false,Sep 2026,Closed,Burnaby Campus,true
6140DIPMA,https://www.bcit.ca/programs/residential-interiors-diploma-part-time-6140dipma/,Residential Interiors,Diploma,Part-time,false,Jan 2027,Open,Burnaby Campus,true
6140DIPMA,https://www.bcit.ca/programs/residential-interiors-diploma-part-time-6140dipma/,Residential Interiors,Diploma,Part-time - Domestic Only,true,Apr 2027,Open,Burnaby Campus,true
2915CERT,https://www.bcit.ca/programs/security-systems-technician-certificate-full-time-2915cert/,Security Systems Technician,Certificate,Full-time,false,Ongoing intake,Open,Burnaby Campus,true
2645CERT,https://www.bcit.ca/programs/sheet-metal-worker-foundation-certificate-full-time-2645cert/,Sheet Metal Worker Foundation,Certificate,Full-time,false,Ongoing intake,Open,Burnaby Campus,true
M500MENG,https://www.bcit.ca/programs/smart-grid-systems-and-technologies-master-of-engineering-full-time-m500meng/,Smart Grid Systems and Technologies,Master of Engineering,Full-time,false,Sep 2026,Closed,Blended: Burnaby Campus,true
M500MENG,https://www.bcit.ca/programs/smart-grid-systems-and-technologies-master-of-engineering-full-time-m500meng/,Smart Grid Systems and Technologies,Master of Engineering,Part-time - Domestic Only,true,Sep 2026,Closed,Online,true
,https://www.bcit.ca/programs/sonography-cardiac-option-advanced-diploma-full-time-712badvdip/,Sonography Cardiac Option,Advanced Diploma,Full-time,false,Jan 2027,Open,Burnaby Campus,false
,https://www.bcit.ca/programs/bachelor-of-science-specialty-nursing-degree/,Specialty Nursing,Bachelor of Science in Nursing,Part-time,false,Sep 2026,Closed,Online,false
,https://www.bcit.ca/programs/bachelor-of-science-specialty-nursing-degree/,Specialty Nursing,Bachelor of Science in Nursing,Part-time,false,Jan 2027,Open,Online,false
,https://www.bcit.ca/programs/bachelor-of-science-specialty-nursing-degree/,Specialty Nursing,Bachelor of Science in Nursing,Part-time - Domestic Only,true,Apr 2027,Open,Online,false
6290DIPMA,https://www.bcit.ca/programs/strategic-human-resources-management-diploma-full-time-6290dipma/,Strategic Human Resources Management,Diploma,Full-time,false,Sep 2026,Closed,Burnaby Campus,true
5180ADVDIP,https://www.bcit.ca/programs/sustainable-business-leadership-advanced-diploma-full-time-5180advdip/,Sustainable Business Leadership,Advanced Diploma,Full-time,false,Sep 2026,Closed,Blended: Downtown Campus,true
5180ADVDIP,https://www.bcit.ca/programs/sustainable-business-leadership-advanced-diploma-full-time-5180advdip/,Sustainable Business Leadership,Advanced Diploma,Part-time - Domestic Only,true,Sep 2026,Closed,Blended: Downtown Campus,true
5180ADVDIP,https://www.bcit.ca/programs/sustainable-business-leadership-advanced-diploma-full-time-5180advdip/,Sustainable Business Leadership,Advanced Diploma,Part-time - Domestic Only,true,Jan 2027,Open,Blended: Downtown Campus,true
5180ADVDIP,https://www.bcit.ca/programs/sustainable-business-leadership-advanced-diploma-full-time-5180advdip/,Sustainable Business Leadership,Advanced Diploma,Part-time - Domestic Only,true,Apr 2027,Open,Blended: Downtown Campus,true
5145ADCERT,https://www.bcit.ca/programs/sustainable-business-advanced-certificate-part-time-5145adcert/,Sustainable Business,Advanced Certificate,Part-time,false,Sep 2026,Closed,Downtown/Blended,true
5145ADCERT,https://www.bcit.ca/programs/sustainable-business-advanced-certificate-part-time-5145adcert/,Sustainable Business,Advanced Certificate,Part-time,false,Sep 2026,Closed,Online,true
5145ADCERT,https://www.bcit.ca/programs/sustainable-business-advanced-certificate-part-time-5145adcert/,Sustainable Business,Advanced Certificate,Part-time,false,Jan 2027,Open,Downtown/Blended,true
5145ADCERT,https://www.bcit.ca/programs/sustainable-business-advanced-certificate-part-time-5145adcert/,Sustainable Business,Advanced Certificate,Part-time,false,Jan 2027,Open,Online,true
5145ADCERT,https://www.bcit.ca/programs/sustainable-business-advanced-certificate-part-time-5145adcert/,Sustainable Business,Advanced Certificate,Part-time - Domestic Only,true,Apr 2027,Open,Downtown/Blended,true
5145ADCERT,https://www.bcit.ca/programs/sustainable-business-advanced-certificate-part-time-5145adcert/,Sustainable Business,Advanced Certificate,Part-time - Domestic Only,true,Apr 2027,Open,Online,true
5240ADVDIP,https://www.bcit.ca/programs/technical-arts-advanced-diploma-full-time-5240advdip/,Technical Arts,Advanced Diploma,Full-time,false,Sep 2026,Closed,Blended: Burnaby Campus,true
6425ACERT,https://www.bcit.ca/programs/technical-writing-associate-certificate-part-time-6425acert/,Technical Writing,Associate Certificate,Part-time,false,Sep 2026,Closed,Online,true
6425ACERT,https://www.bcit.ca/programs/technical-writing-associate-certificate-part-time-6425acert/,Technical Writing,Associate Certificate,Part-time,false,Jan 2027,Open,Online,true
6425ACERT,https://www.bcit.ca/programs/technical-writing-associate-certificate-part-time-6425acert/,Technical Writing,Associate Certificate,Part-time,false,Apr 2027,Open,Online,true
,https://www.bcit.ca/programs/technology-entry-te-full-time-0020nobcit/,Technology Entry,,Full-time - Domestic Only,true,Sep 2026,Closed,Blended: Burnaby Campus,false
,https://www.bcit.ca/programs/technology-entry-te-full-time-0020nobcit/,Technology Entry,,Full-time - Domestic Only,true,Jan 2027,Open,Blended: Burnaby Campus,false
8350BTECH,https://www.bcit.ca/programs/technology-management-bachelor-of-technology-part-time-8350btech/,Technology Management,Bachelor of Technology,Part-time,false,Sep 2026,Closed,Online,true
8350BTECH,https://www.bcit.ca/programs/technology-management-bachelor-of-technology-part-time-8350btech/,Technology Management,Bachelor of Technology,Part-time,false,Jan 2027,Open,Online,true
8350BTECH,https://www.bcit.ca/programs/technology-management-bachelor-of-technology-part-time-8350btech/,Technology Management,Bachelor of Technology,Part-time - Domestic Only,true,Sep 2026,Closed,Burnaby/Blended,true
8350BTECH,https://www.bcit.ca/programs/technology-management-bachelor-of-technology-part-time-8350btech/,Technology Management,Bachelor of Technology,Part-time - Domestic Only,true,Jan 2027,Open,Burnaby/Blended,true
8350BTECH,https://www.bcit.ca/programs/technology-management-bachelor-of-technology-part-time-8350btech/,Technology Management,Bachelor of Technology,Part-time - Domestic Only,true,Apr 2027,Open,Burnaby/Blended,true
8350BTECH,https://www.bcit.ca/programs/technology-management-bachelor-of-technology-part-time-8350btech/,Technology Management,Bachelor of Technology,Part-time - Domestic Only,true,Apr 2027,Open,Online,true
7110CERT,https://www.bcit.ca/programs/technology-support-professional-tsp-certificate-full-time-7110cert/,Technology Support Professional TSP,Certificate,Full-time,false,Sep 2026,Closed,Blended: Downtown Campus,true
605DDIPMA,https://www.bcit.ca/programs/technology-teacher-education-diploma-full-time-605ddipma/,Technology Teacher Education,Diploma,Full-time,false,Sep 2026,Closed,Burnaby Campus,true
6130DIPMA,https://www.bcit.ca/programs/television-and-video-production-diploma-full-time-6130dipma/,Television and Video Production,Diploma,Full-time,false,Sep 2026,Closed,Burnaby Campus,true
6590ACERT,https://www.bcit.ca/programs/tourism-and-hospitality-associate-certificate-part-time-6590acert/,Tourism and Hospitality,Associate Certificate,Part-time,false,Sep 2026,Closed,Blended: Downtown Campus,true
6590ACERT,https://www.bcit.ca/programs/tourism-and-hospitality-associate-certificate-part-time-6590acert/,Tourism and Hospitality,Associate Certificate,Part-time,false,Jan 2027,Open,Blended: Downtown Campus,true
6590ACERT,https://www.bcit.ca/programs/tourism-and-hospitality-associate-certificate-part-time-6590acert/,Tourism and Hospitality,Associate Certificate,Part-time,false,Apr 2027,Open,Blended: Downtown Campus,true
5985ACERT,https://www.bcit.ca/programs/user-interface-ui-and-user-experience-ux-design-associate-certificate-part-time-5985acert/,User Interface UI and User Experience UX Design,Associate Certificate,Part-time,false,Sep 2026,Closed,Blended: Burnaby Campus,true
5985ACERT,https://www.bcit.ca/programs/user-interface-ui-and-user-experience-ux-design-associate-certificate-part-time-5985acert/,User Interface UI and User Experience UX Design,Associate Certificate,Part-time,false,Sep 2026,Closed,Online,true
5985ACERT,https://www.bcit.ca/programs/user-interface-ui-and-user-experience-ux-design-associate-certificate-part-time-5985acert/,User Interface UI and User Experience UX Design,Associate Certificate,Part-time,false,Jan 2027,Open,Blended: Burnaby Campus,true
5985ACERT,https://www.bcit.ca/programs/user-interface-ui-and-user-experience-ux-design-associate-certificate-part-time-5985acert/,User Interface UI and User Experience UX Design,Associate Certificate,Part-time,false,Jan 2027,Open,Online,true
5985ACERT,https://www.bcit.ca/programs/user-interface-ui-and-user-experience-ux-design-associate-certificate-part-time-5985acert/,User Interface UI and User Experience UX Design,Associate Certificate,Part-time,false,Apr 2027,Open,Blended: Burnaby Campus,true
5985ACERT,https://www.bcit.ca/programs/user-interface-ui-and-user-experience-ux-design-associate-certificate-part-time-5985acert/,User Interface UI and User Experience UX Design,Associate Certificate,Part-time,false,Apr 2027,Open,Online,true
6120ACERT,https://www.bcit.ca/programs/video-production-and-editing-associate-certificate-part-time-6120acert/,Video Production and Editing,Associate Certificate,Part-time,false,Sep 2026,Closed,Burnaby/Downtown,true
6120ACERT,https://www.bcit.ca/programs/video-production-and-editing-associate-certificate-part-time-6120acert/,Video Production and Editing,Associate Certificate,Part-time,false,Jan 2027,Open,Burnaby/Downtown,true
6120ACERT,https://www.bcit.ca/programs/video-production-and-editing-associate-certificate-part-time-6120acert/,Video Production and Editing,Associate Certificate,Part-time,false,Apr 2027,Open,Burnaby/Downtown,true
6465ACERT,https://www.bcit.ca/programs/web-and-mobile-application-development-associate-certificate-part-time-6465acert/,Web and Mobile Application Development,Associate Certificate,Part-time,false,Sep 2026,Closed,Blended: Burnaby/Downtown,true
6465ACERT,https://www.bcit.ca/programs/web-and-mobile-application-development-associate-certificate-part-time-6465acert/,Web and Mobile Application Development,Associate Certificate,Part-time,false,Jan 2027,Open,Blended: Burnaby/Downtown,true
6465ACERT,https://www.bcit.ca/programs/web-and-mobile-application-development-associate-certificate-part-time-6465acert/,Web and Mobile Application Development,Associate Certificate,Part-time,false,Apr 2027,Open,Blended: Burnaby/Downtown,true
2847CERT,https://www.bcit.ca/programs/welder-foundation-certificate-full-time-2847cert/,Welder Foundation,Certificate,Full-time,false,Ongoing intake,Waitlisting,Burnaby Campus,true
